[2024-11-30 23:20:11,524] SGD - Epoch 39: Train Loss = 0.0188, Test Loss = 0.0585, Accuracy = 98.17%
[2024-11-30 23:20:14,878] SGD - Epoch 40: Train Loss = 0.0174, Test Loss = 0.0607, Accuracy = 98.27%
[2024-11-30 23:20:18,249] SGD - Epoch 41: Train Loss = 0.0162, Test Loss = 0.0587, Accuracy = 98.15%
[2024-11-30 23:20:21,660] SGD - Epoch 42: Train Loss = 0.0167, Test Loss = 0.0585, Accuracy = 98.25%
[2024-11-30 23:20:25,132] SGD - Epoch 43: Train Loss = 0.0157, Test Loss = 0.0590, Accuracy = 98.25%
[2024-11-30 23:20:28,612] SGD - Epoch 44: Train Loss = 0.0146, Test Loss = 0.0587, Accuracy = 98.22%
[2024-11-30 23:20:32,003] SGD - Epoch 45: Train Loss = 0.0155, Test Loss = 0.0583, Accuracy = 98.20%
[2024-11-30 23:20:35,395] SGD - Epoch 46: Train Loss = 0.0131, Test Loss = 0.0602, Accuracy = 98.15%
[2024-11-30 23:20:38,788] SGD - Epoch 47: Train Loss = 0.0135, Test Loss = 0.0578, Accuracy = 98.24%
[2024-11-30 23:20:42,302] SGD - Epoch 48: Train Loss = 0.0132, Test Loss = 0.0583, Accuracy = 98.25%
[2024-11-30 23:20:45,809] SGD - Epoch 49: Train Loss = 0.0119, Test Loss = 0.0597, Accuracy = 98.35%
[2024-11-30 23:20:49,252] SGD - Epoch 50: Train Loss = 0.0127, Test Loss = 0.0592, Accuracy = 98.25%
[2024-11-30 23:20:52,249] SGD_Momentum - Epoch 1: Train Loss = 0.7047, Test Loss = 0.2702, Accuracy = 91.84%
[2024-11-30 23:20:55,390] SGD_Momentum - Epoch 2: Train Loss = 0.2735, Test Loss = 0.1831, Accuracy = 94.32%
[2024-11-30 23:20:58,677] SGD_Momentum - Epoch 3: Train Loss = 0.2061, Test Loss = 0.1475, Accuracy = 95.35%
[2024-11-30 23:21:01,783] SGD_Momentum - Epoch 4: Train Loss = 0.1699, Test Loss = 0.1215, Accuracy = 96.20%
[2024-11-30 23:21:04,933] SGD_Momentum - Epoch 5: Train Loss = 0.1419, Test Loss = 0.1065, Accuracy = 96.68%
[2024-11-30 23:21:07,956] SGD_Momentum - Epoch 6: Train Loss = 0.1271, Test Loss = 0.0957, Accuracy = 96.86%
[2024-11-30 23:21:11,050] SGD_Momentum - Epoch 7: Train Loss = 0.1107, Test Loss = 0.0867, Accuracy = 97.22%
[2024-11-30 23:21:14,089] SGD_Momentum - Epoch 8: Train Loss = 0.1009, Test Loss = 0.0827, Accuracy = 97.42%
[2024-11-30 23:21:17,121] SGD_Momentum - Epoch 9: Train Loss = 0.0913, Test Loss = 0.0763, Accuracy = 97.63%
